web-scraper-order,web-scraper-start-url,station-name-link,station-name-link-href,coordinates-link,coordinates-link-href,coordinates
"1625382613-191","https://en.wikipedia.org/wiki/List_of_railway_stations_in_Melbourne","Merri","https://en.wikipedia.org/wiki/Merri_railway_station","37°46′40″S 144°59′35″E﻿ / ﻿37.7778°S 144.9931°E﻿ / -37.7778; 144.9931","https://geohack.toolforge.org/geohack.php?pagename=Merri_railway_station&params=37.7778_S_144.9931_E_type:railwaystation_region:AU-VIC","-37.7778"
"1625382560-171","https://en.wikipedia.org/wiki/List_of_railway_stations_in_Melbourne","Mordialloc","https://en.wikipedia.org/wiki/Mordialloc_railway_station","38°00′24″S 145°05′15″E﻿ / ﻿38.0066°S 145.0875°E﻿ / -38.0066; 145.0875","https://geohack.toolforge.org/geohack.php?pagename=Mordialloc_railway_station&params=38.0066_S_145.0875_E_type:railwaystation_region:AU-VIC","-38.0066"
"1625382407-113","https://en.wikipedia.org/wiki/List_of_railway_stations_in_Melbourne","Ringwood","https://en.wikipedia.org/wiki/Ringwood_railway_station,_Melbourne","37°48′57″S 145°13′44″E﻿ / ﻿37.81595°S 145.22887°E﻿ / -37.81595; 145.22887","https://geohack.toolforge.org/geohack.php?pagename=Ringwood_railway_station,_Melbourne&params=37.81595_S_145.22887_E_type:railwaystation_region:AU-VIC","-37.81595"
"1625383256-433","https://en.wikipedia.org/wiki/List_of_railway_stations_in_Melbourne","Anstey","https://en.wikipedia.org/wiki/Anstey_railway_station","37°45′40″S 144°57′38″E﻿ / ﻿37.761074°S 144.960609°E﻿ / -37.761074; 144.960609","https://geohack.toolforge.org/geohack.php?pagename=Anstey_railway_station&params=37.761074_S_144.960609_E_type:railwaystation_region:AU-VIC","-37.761074"
"1625382941-316","https://en.wikipedia.org/wiki/List_of_railway_stations_in_Melbourne","Fairfield","https://en.wikipedia.org/wiki/Fairfield_railway_station,_Melbourne","37°46′45″S 145°01′01″E﻿ / ﻿37.7792°S 145.0169°E﻿ / -37.7792; 145.0169","https://geohack.toolforge.org/geohack.php?pagename=Fairfield_railway_station,_Melbourne&params=37.7792_S_145.0169_E_type:railwaystation_region:AU-VIC","145.0169"
"1625383209-415","https://en.wikipedia.org/wiki/List_of_railway_stations_in_Melbourne","Bayswater","https://en.wikipedia.org/wiki/Bayswater_railway_station,_Melbourne","37°50′30″S 145°16′05″E﻿ / ﻿37.8417°S 145.2681°E﻿ / -37.8417; 145.2681","https://geohack.toolforge.org/geohack.php?pagename=Bayswater_railway_station,_Melbourne&params=37.8417_S_145.2681_E_type:railwaystation_region:AU-VIC","-37.8417"
"1625382624-195","https://en.wikipedia.org/wiki/List_of_railway_stations_in_Melbourne","Merlynston","https://en.wikipedia.org/wiki/Merlynston_railway_station","37°43′15″S 144°57′41″E﻿ / ﻿37.7209°S 144.9613°E﻿ / -37.7209; 144.9613","https://geohack.toolforge.org/geohack.php?pagename=Merlynston_railway_station&params=37.7209_S_144.9613_E_type:railwaystation_region:AU-VIC","-37.7209"
"1625383172-402","https://en.wikipedia.org/wiki/List_of_railway_stations_in_Melbourne","Blackburn","https://en.wikipedia.org/wiki/Blackburn_railway_station,_Melbourne","37°49′12″S 145°09′00″E﻿ / ﻿37.8201°S 145.1500°E﻿ / -37.8201; 145.1500","https://geohack.toolforge.org/geohack.php?pagename=Blackburn_railway_station,_Melbourne&params=37.8201_S_145.15_E_type:railwaystation_region:AU-VIC","145.15"
"1625382412-116","https://en.wikipedia.org/wiki/List_of_railway_stations_in_Melbourne","Richmond","https://en.wikipedia.org/wiki/Richmond_railway_station,_Melbourne","37°49′25″S 144°59′20″E﻿ / ﻿37.82361°S 144.98889°E﻿ / -37.82361; 144.98889","https://geohack.toolforge.org/geohack.php?pagename=Richmond_railway_station,_Melbourne&params=37_49_25_S_144_59_20_E_type:railwaystation_region:AU-VIC","144.988889"
"1625382894-298","https://en.wikipedia.org/wiki/List_of_railway_stations_in_Melbourne","Gardenvale","https://en.wikipedia.org/wiki/Gardenvale_railway_station","37°53′48″S 145°00′15″E﻿ / ﻿37.8967°S 145.0041°E﻿ / -37.8967; 145.0041","https://geohack.toolforge.org/geohack.php?pagename=Gardenvale_railway_station&params=37.8967_S_145.0041_E_type:railwaystation_region:AU-VIC","145.0041"
"1625382110-2","https://en.wikipedia.org/wiki/List_of_railway_stations_in_Melbourne","Yarraville","https://en.wikipedia.org/wiki/Yarraville_railway_station","37°48′59″S 144°53′23″E﻿ / ﻿37.8163°S 144.8898°E﻿ / -37.8163; 144.8898","https://geohack.toolforge.org/geohack.php?pagename=Yarraville_railway_station&params=37.8163_S_144.8898_E_type:railwaystation_region:AU-VIC","144.8898"
"1625382237-50","https://en.wikipedia.org/wiki/List_of_railway_stations_in_Melbourne","Thornbury","https://en.wikipedia.org/wiki/Thornbury_railway_station,_Melbourne","37°45′19″S 144°59′54″E﻿ / ﻿37.7552°S 144.9983°E﻿ / -37.7552; 144.9983","https://geohack.toolforge.org/geohack.php?pagename=Thornbury_railway_station,_Melbourne&params=37.7552_S_144.9983_E_type:railwaystation_region:AU-VIC","144.9983"
"1625382973-328","https://en.wikipedia.org/wiki/List_of_railway_stations_in_Melbourne","East Richmond","https://en.wikipedia.org/wiki/East_Richmond_railway_station,_Melbourne","37°49′35″S 144°59′47″E﻿ / ﻿37.82636°S 144.99636°E﻿ / -37.82636; 144.99636","https://geohack.toolforge.org/geohack.php?pagename=East_Richmond_railway_station,_Melbourne&params=37.82636_S_144.99636_E_type:railwaystation_region:AU-VIC","144.99636"
"1625382443-127","https://en.wikipedia.org/wiki/List_of_railway_stations_in_Melbourne","Pascoe Vale","https://en.wikipedia.org/wiki/Pascoe_Vale_railway_station","37°43′49″S 144°55′42″E﻿ / ﻿37.7302°S 144.9284°E﻿ / -37.7302; 144.9284","https://geohack.toolforge.org/geohack.php?pagename=Pascoe_Vale_railway_station&params=37.7302_S_144.9284_E_type:railwaystation_region:AU-VIC","-37.7302"
"1625382630-197","https://en.wikipedia.org/wiki/List_of_railway_stations_in_Melbourne","Merinda Park","https://en.wikipedia.org/wiki/Merinda_Park_railway_station","38°04′48″S 145°15′51″E﻿ / ﻿38.0800°S 145.2641°E﻿ / -38.0800; 145.2641","https://geohack.toolforge.org/geohack.php?pagename=Merinda_Park_railway_station&params=38.08_S_145.2641_E_type:railwaystation_region:AU-VIC","-38.08"
"1625383214-417","https://en.wikipedia.org/wiki/List_of_railway_stations_in_Melbourne","Baxter","https://en.wikipedia.org/wiki/Baxter_railway_station","38°11′39″S 145°09′38″E﻿ / ﻿38.1941°S 145.1605°E﻿ / -38.1941; 145.1605","https://geohack.toolforge.org/geohack.php?pagename=Baxter_railway_station&params=38.1941_S_145.1605_E_type:railwaystation_region:AU-VIC","-38.1941"
"1625382608-190","https://en.wikipedia.org/wiki/List_of_railway_stations_in_Melbourne","Middle Brighton","https://en.wikipedia.org/wiki/Middle_Brighton_railway_station","37°54′54″S 144°59′47″E﻿ / ﻿37.9150°S 144.9963°E﻿ / -37.9150; 144.9963","https://geohack.toolforge.org/geohack.php?pagename=Middle_Brighton_railway_station&params=37.915_S_144.9963_E_type:railwaystation_region:AU-VIC","144.9963"
"1625382717-232","https://en.wikipedia.org/wiki/List_of_railway_stations_in_Melbourne","Kananook","https://en.wikipedia.org/wiki/Kananook_railway_station","38°07′18″S 145°08′07″E﻿ / ﻿38.1218°S 145.1353°E﻿ / -38.1218; 145.1353","https://geohack.toolforge.org/geohack.php?pagename=Kananook_railway_station&params=38.1218_S_145.1353_E_type:railwaystation_region:AU-VIC","145.1353"
"1625382247-53","https://en.wikipedia.org/wiki/List_of_railway_stations_in_Melbourne","Tecoma","https://en.wikipedia.org/wiki/Tecoma_railway_station","37°54′29″S 145°20′35″E﻿ / ﻿37.90808°S 145.34301°E﻿ / -37.90808; 145.34301","https://geohack.toolforge.org/geohack.php?pagename=Tecoma_railway_station&params=37.90808_S_145.34301_E_type:railwaystation_region:AU-VIC","-37.90808"
"1625382163-21","https://en.wikipedia.org/wiki/List_of_railway_stations_in_Melbourne","West Richmond","https://en.wikipedia.org/wiki/West_Richmond_railway_station","37°48′54″S 144°59′29″E﻿ / ﻿37.8150°S 144.9914°E﻿ / -37.8150; 144.9914","https://geohack.toolforge.org/geohack.php?pagename=West_Richmond_railway_station&params=37.815_S_144.9914_E_type:railwaystation_region:AU-VIC","-37.815"
"1625382268-62","https://en.wikipedia.org/wiki/List_of_railway_stations_in_Melbourne","Sunbury","https://en.wikipedia.org/wiki/Sunbury_railway_station,_Melbourne","37°34′45″S 144°43′40″E﻿ / ﻿37.5792°S 144.7279°E﻿ / -37.5792; 144.7279","https://geohack.toolforge.org/geohack.php?pagename=Sunbury_railway_station,_Melbourne&params=37.5792_S_144.7279_E_region:AU-VIC_type:railwaystation","144.7279"
"1625383037-351","https://en.wikipedia.org/wiki/List_of_railway_stations_in_Melbourne","Crib Point","https://en.wikipedia.org/wiki/Crib_Point_railway_station","38°21′58″S 145°12′15″E﻿ / ﻿38.3660°S 145.2041°E﻿ / -38.3660; 145.2041","https://geohack.toolforge.org/geohack.php?pagename=Crib_Point_railway_station&params=38.366_S_145.2041_E_type:railwaystation_region:AU-VIC","-38.366"
"1625382845-280","https://en.wikipedia.org/wiki/List_of_railway_stations_in_Melbourne","Gowrie","https://en.wikipedia.org/wiki/Gowrie_railway_station","37°42′03″S 144°57′32″E﻿ / ﻿37.7007°S 144.9588°E﻿ / -37.7007; 144.9588","https://geohack.toolforge.org/geohack.php?pagename=Gowrie_railway_station&params=37.7007_S_144.9588_E_type:railwaystation_region:AU-VIC","144.9588"
"1625382691-222","https://en.wikipedia.org/wiki/List_of_railway_stations_in_Melbourne","Laburnum","https://en.wikipedia.org/wiki/Laburnum_railway_station","37°49′15″S 145°08′27″E﻿ / ﻿37.8208°S 145.1407°E﻿ / -37.8208; 145.1407","https://geohack.toolforge.org/geohack.php?pagename=Laburnum_railway_station&params=37.8208_S_145.1407_E_type:railwaystation_region:AU-VIC","145.1407"
"1625382184-29","https://en.wikipedia.org/wiki/List_of_railway_stations_in_Melbourne","Watsonia","https://en.wikipedia.org/wiki/Watsonia_railway_station","37°42′40″S 145°05′02″E﻿ / ﻿37.7110°S 145.0838°E﻿ / -37.7110; 145.0838","https://geohack.toolforge.org/geohack.php?pagename=Watsonia_railway_station&params=37.711_S_145.0838_E_type:railwaystation_region:AU-VIC","-37.711"
"1625382845-279","https://en.wikipedia.org/wiki/List_of_railway_stations_in_Melbourne","Gowrie","https://en.wikipedia.org/wiki/Gowrie_railway_station","37°42′03″S 144°57′32″E﻿ / ﻿37.7007°S 144.9588°E﻿ / -37.7007; 144.9588","https://geohack.toolforge.org/geohack.php?pagename=Gowrie_railway_station&params=37.7007_S_144.9588_E_type:railwaystation_region:AU-VIC","-37.7007"
"1625383193-410","https://en.wikipedia.org/wiki/List_of_railway_stations_in_Melbourne","Bell","https://en.wikipedia.org/wiki/Bell_railway_station,_Melbourne","37°44′44″S 145°00′01″E﻿ / ﻿37.7456°S 145.0003°E﻿ / -37.7456; 145.0003","https://geohack.toolforge.org/geohack.php?pagename=Bell_railway_station,_Melbourne&params=37.7456_S_145.0003_E_type:railwaystation_region:AU-VIC","145.0003"
"1625382884-293","https://en.wikipedia.org/wiki/List_of_railway_stations_in_Melbourne","Ginifer","https://en.wikipedia.org/wiki/Ginifer_railway_station","37°45′29″S 144°48′36″E﻿ / ﻿37.7580°S 144.8100°E﻿ / -37.7580; 144.8100","https://geohack.toolforge.org/geohack.php?pagename=Ginifer_railway_station&params=37.758_S_144.81_E_type:railwaystation_region:AU-VIC","-37.758"
"1625383262-435","https://en.wikipedia.org/wiki/List_of_railway_stations_in_Melbourne","Altona","https://en.wikipedia.org/wiki/Altona_railway_station","37°52′02″S 144°49′48″E﻿ / ﻿37.8672°S 144.8301°E﻿ / -37.8672; 144.8301","https://geohack.toolforge.org/geohack.php?pagename=Altona_railway_station&params=37.8672_S_144.8301_E_region:AU-VIC_type:railwaystation","-37.8672"
"1625382701-225","https://en.wikipedia.org/wiki/List_of_railway_stations_in_Melbourne","Keon Park","https://en.wikipedia.org/wiki/Keon_Park_railway_station","37°41′41″S 145°00′42″E﻿ / ﻿37.6946°S 145.0118°E﻿ / -37.6946; 145.0118","https://geohack.toolforge.org/geohack.php?pagename=Keon_Park_railway_station&params=37.6946_S_145.0118_E_type:railwaystation_region:AU-VIC","-37.6946"
"1625383230-423","https://en.wikipedia.org/wiki/List_of_railway_stations_in_Melbourne","Auburn","https://en.wikipedia.org/wiki/Auburn_railway_station,_Melbourne","37°49′21″S 145°02′46″E﻿ / ﻿37.8225°S 145.0460°E﻿ / -37.8225; 145.0460","https://geohack.toolforge.org/geohack.php?pagename=Auburn_railway_station,_Melbourne&params=37.8225_S_145.046_E_type:railwaystation_region:AU-VIC","-37.8225"
"1625383225-422","https://en.wikipedia.org/wiki/List_of_railway_stations_in_Melbourne","Balaclava","https://en.wikipedia.org/wiki/Balaclava_railway_station,_Melbourne","37°52′10″S 144°59′36″E﻿ / ﻿37.8695°S 144.9934°E﻿ / -37.8695; 144.9934","https://geohack.toolforge.org/geohack.php?pagename=Balaclava_railway_station,_Melbourne&params=37.8695_S_144.9934_E_type:railwaystation_region:AU-VIC","144.9934"
"1625382147-16","https://en.wikipedia.org/wiki/List_of_railway_stations_in_Melbourne","Westona","https://en.wikipedia.org/wiki/Westona_railway_station","37°51′54″S 144°48′49″E﻿ / ﻿37.8651°S 144.8135°E﻿ / -37.8651; 144.8135","https://geohack.toolforge.org/geohack.php?pagename=Westona_railway_station&params=37.8651_S_144.8135_E_type:railwaystation_region:AU-VIC","144.8135"
"1625382158-19","https://en.wikipedia.org/wiki/List_of_railway_stations_in_Melbourne","Westall","https://en.wikipedia.org/wiki/Westall_railway_station","37°56′18″S 145°08′18″E﻿ / ﻿37.9382°S 145.1383°E﻿ / -37.9382; 145.1383","https://geohack.toolforge.org/geohack.php?pagename=Westall_railway_station&params=37.9382_S_145.1383_E_type:railwaystation_region:AU-VIC","-37.9382"
"1625382978-329","https://en.wikipedia.org/wiki/List_of_railway_stations_in_Melbourne","East Malvern","https://en.wikipedia.org/wiki/East_Malvern_railway_station","37°52′37″S 145°04′10″E﻿ / ﻿37.87694°S 145.06933°E﻿ / -37.87694; 145.06933","https://geohack.toolforge.org/geohack.php?pagename=East_Malvern_railway_station&params=37.87694_S_145.06933_E_type:railwaystation_region:AU-VIC","-37.87694"
"1625382459-133","https://en.wikipedia.org/wiki/List_of_railway_stations_in_Melbourne","Pakenham","https://en.wikipedia.org/wiki/Pakenham_railway_station","38°04′49″S 145°29′09″E﻿ / ﻿38.0803°S 145.4859°E﻿ / -38.0803; 145.4859","https://geohack.toolforge.org/geohack.php?pagename=Pakenham_railway_station&params=38.0803_S_145.4859_E_type:railwaystation_region:AU-VIC","-38.0803"
"1625383097-373","https://en.wikipedia.org/wiki/List_of_railway_stations_in_Melbourne","Caulfield","https://en.wikipedia.org/wiki/Caulfield_railway_station","37°52′38″S 145°02′32″E﻿ / ﻿37.8773°S 145.0423°E﻿ / -37.8773; 145.0423","https://geohack.toolforge.org/geohack.php?pagename=Caulfield_railway_station&params=37.8773_S_145.0423_E_type:railwaystation_region:AU-VIC","-37.8773"
"1625383177-404","https://en.wikipedia.org/wiki/List_of_railway_stations_in_Melbourne","Bittern","https://en.wikipedia.org/wiki/Bittern_railway_station","38°20′14″S 145°10′41″E﻿ / ﻿38.3371°S 145.1780°E﻿ / -38.3371; 145.1780","https://geohack.toolforge.org/geohack.php?pagename=Bittern_railway_station&params=38.3371_S_145.178_E_type:railwaystation_region:AU-VIC","145.178"
"1625382279-65","https://en.wikipedia.org/wiki/List_of_railway_stations_in_Melbourne","Stony Point","https://en.wikipedia.org/wiki/Stony_Point_railway_station","38°22′27″S 145°13′18″E﻿ / ﻿38.3741°S 145.2216°E﻿ / -38.3741; 145.2216","https://geohack.toolforge.org/geohack.php?pagename=Stony_Point_railway_station&params=38.3741_S_145.2216_E_type:railwaystation_region:AU-VIC","-38.3741"
"1625382173-25","https://en.wikipedia.org/wiki/List_of_railway_stations_in_Melbourne","Werribee","https://en.wikipedia.org/wiki/Werribee_railway_station","37°53′58″S 144°39′40″E﻿ / ﻿37.8994°S 144.6611°E﻿ / -37.8994; 144.6611","https://geohack.toolforge.org/geohack.php?pagename=Werribee_railway_station&params=37.8994_S_144.6611_E_type:railwaystation_region:AU-VIC","-37.8994"
"1625382252-55","https://en.wikipedia.org/wiki/List_of_railway_stations_in_Melbourne","Syndal","https://en.wikipedia.org/wiki/Syndal_railway_station","37°52′35″S 145°08′58″E﻿ / ﻿37.87625°S 145.14936°E﻿ / -37.87625; 145.14936","https://geohack.toolforge.org/geohack.php?pagename=Syndal_railway_station&params=37.87625_S_145.14936_E_type:railwaystation_region:AU-VIC","-37.87625"
"1625383112-379","https://en.wikipedia.org/wiki/List_of_railway_stations_in_Melbourne","Cardinia Road","https://en.wikipedia.org/wiki/Cardinia_Road_railway_station","38°4′16″S 145°26′15″E﻿ / ﻿38.07111°S 145.43750°E﻿ / -38.07111; 145.43750","https://geohack.toolforge.org/geohack.php?pagename=Cardinia_Road_railway_station&params=38_4_16_S_145_26_15_E_region:AU-VIC_type:railwaystation","-38.071111"
"1625382639-202","https://en.wikipedia.org/wiki/List_of_railway_stations_in_Melbourne","Melbourne Central","https://en.wikipedia.org/wiki/Melbourne_Central_railway_station","37°48′36″S 144°57′46″E﻿ / ﻿37.81000°S 144.96278°E﻿ / -37.81000; 144.96278","https://geohack.toolforge.org/geohack.php?pagename=Melbourne_Central_railway_station&params=37_48_36_S_144_57_46_E_type:railwaystation_region:AU-VIC","144.962778"
"1625383097-374","https://en.wikipedia.org/wiki/List_of_railway_stations_in_Melbourne","Caulfield","https://en.wikipedia.org/wiki/Caulfield_railway_station","37°52′38″S 145°02′32″E﻿ / ﻿37.8773°S 145.0423°E﻿ / -37.8773; 145.0423","https://geohack.toolforge.org/geohack.php?pagename=Caulfield_railway_station&params=37.8773_S_145.0423_E_type:railwaystation_region:AU-VIC","145.0423"
"1625382818-270","https://en.wikipedia.org/wiki/List_of_railway_stations_in_Melbourne","Hastings","https://en.wikipedia.org/wiki/Hastings_railway_station,_Melbourne","38°18′20″S 145°11′10″E﻿ / ﻿38.3056°S 145.1860°E﻿ / -38.3056; 145.1860","https://geohack.toolforge.org/geohack.php?pagename=Hastings_railway_station,_Melbourne&params=38.3056_S_145.186_E_type:railwaystation_region:AU-VIC","145.186"
"1625382295-72","https://en.wikipedia.org/wiki/List_of_railway_stations_in_Melbourne","Spotswood","https://en.wikipedia.org/wiki/Spotswood_railway_station","37°49′50″S 144°53′09″E﻿ / ﻿37.8306°S 144.8858°E﻿ / -37.8306; 144.8858","https://geohack.toolforge.org/geohack.php?pagename=Spotswood_railway_station&params=37.8306_S_144.8858_E_type:railwaystation_region:AU-VIC","144.8858"
"1625382315-80","https://en.wikipedia.org/wiki/List_of_railway_stations_in_Melbourne","South Morang","https://en.wikipedia.org/wiki/South_Morang_railway_station","37°38′57″S 145°4′3″E﻿ / ﻿37.64917°S 145.06750°E﻿ / -37.64917; 145.06750","https://geohack.toolforge.org/geohack.php?pagename=South_Morang_railway_station&params=37_38_57_S_145_4_3_E_type:railwaystation_region:AU-VIC","145.0675"
"1625382142-14","https://en.wikipedia.org/wiki/List_of_railway_stations_in_Melbourne","Williams Landing","https://en.wikipedia.org/wiki/Williams_Landing_railway_station","37°52′13″S 144°44′49″E﻿ / ﻿37.87028°S 144.74694°E﻿ / -37.87028; 144.74694","https://geohack.toolforge.org/geohack.php?pagename=Williams_Landing_railway_station&params=37_52_13_S_144_44_49_E_region:AU-VIC_type:railwaystation","144.746944"
"1625382480-141","https://en.wikipedia.org/wiki/List_of_railway_stations_in_Melbourne","Oak Park","https://en.wikipedia.org/wiki/Oak_Park_railway_station","37°43′04″S 144°55′18″E﻿ / ﻿37.7179°S 144.9216°E﻿ / -37.7179; 144.9216","https://geohack.toolforge.org/geohack.php?pagename=Oak_Park_railway_station&params=37.7179_S_144.9216_E_type:railwaystation_region:AU-VIC","-37.7179"
"1625382380-103","https://en.wikipedia.org/wiki/List_of_railway_stations_in_Melbourne","Roxburgh Park","https://en.wikipedia.org/wiki/Roxburgh_Park_railway_station","37°38′18″S 144°56′07″E﻿ / ﻿37.6382°S 144.9353°E﻿ / -37.6382; 144.9353","https://geohack.toolforge.org/geohack.php?pagename=Roxburgh_Park_railway_station&params=37.6382_S_144.9353_E_type:railwaystation_region:AU-VIC","-37.6382"
"1625382957-322","https://en.wikipedia.org/wiki/List_of_railway_stations_in_Melbourne","Eltham","https://en.wikipedia.org/wiki/Eltham_railway_station,_Melbourne","37°42′50″S 145°08′52″E﻿ / ﻿37.7138°S 145.1477°E﻿ / -37.7138; 145.1477","https://geohack.toolforge.org/geohack.php?pagename=Eltham_railway_station,_Melbourne&params=37.7138_S_145.1477_E_type:railwaystation_region:AU-VIC","145.1477"
